scope,population,alpha,seed,difference,learner,contrast,level
primary-set,federation-wide,0.01,315,0.0942417128759655,central,ctk-at-dose,10
primary-set,own-domain,0.05,315,0.14166207398204356,central,ctk-at-dose,10
primary-set,federation-wide,0.05,315,0.10550207694445268,central,ctk-at-dose,10
primary-set,own-domain,0.1,315,0.15758466379601743,central,ctk-at-dose,10
primary-set,federation-wide,0.1,315,0.07546004459234767,central,ctk-at-dose,10
primary-set,own-domain,0.01,316,-0.0032690073665683494,central,ctk-at-dose,10
primary-set,federation-wide,0.01,316,0.04913222828102458,central,ctk-at-dose,10
primary-set,own-domain,0.05,316,0.011945737945737944,central,ctk-at-dose,10
primary-set,federation-wide,0.05,316,0.06214520607232066,central,ctk-at-dose,10
primary-set,own-domain,0.1,316,0.06237630218118029,central,ctk-at-dose,10
primary-set,federation-wide,0.1,316,0.04743642811121879,central,ctk-at-dose,10
primary-set,own-domain,0.01,317,-0.0016739109418175135,central,ctk-at-dose,10
primary-set,federation-wide,0.01,317,0.0027553969726744065,central,ctk-at-dose,10
primary-set,own-domain,0.05,317,0.031567774376902724,central,ctk-at-dose,10
primary-set,federation-wide,0.05,317,0.06469071951203043,central,ctk-at-dose,10
primary-set,own-domain,0.1,317,0.025886231493083445,central,ctk-at-dose,10
primary-set,federation-wide,0.1,317,0.06376855773451051,central,ctk-at-dose,10
primary-set,own-domain,0.01,318,0.028928816092038928,central,ctk-at-dose,10
primary-set,federation-wide,0.01,318,0.03578929350689239,central,ctk-at-dose,10
primary-set,own-domain,0.05,318,0.0793460767043534,central,ctk-at-dose,10
primary-set,federation-wide,0.05,318,0.05134054583715658,central,ctk-at-dose,10
primary-set,own-domain,0.1,318,0.08770952556481615,central,ctk-at-dose,10
primary-set,federation-wide,0.1,318,0.06198005442821297,central,ctk-at-dose,10
primary-set,own-domain,0.01,319,0.06923935803759207,central,ctk-at-dose,10
primary-set,federation-wide,0.01,319,0.09400123050007092,central,ctk-at-dose,10
primary-set,own-domain,0.05,319,0.020527023944183265,central,ctk-at-dose,10
primary-set,federation-wide,0.05,319,0.06990341428516922,central,ctk-at-dose,10
primary-set,own-domain,0.1,319,-0.01993244877611533,central,ctk-at-dose,10
primary-set,federation-wide,0.1,319,0.026681443790380843,central,ctk-at-dose,10
replication-set,federation-wide,0.01,310,0.002288781377495719,central,ctk-at-dose,10
replication-set,federation-wide,0.05,310,0.014858621023793595,central,ctk-at-dose,10
replication-set,federation-wide,0.1,310,0.07545988949112081,central,ctk-at-dose,10
replication-set,own-domain,0.01,310,-0.0151312981656955,central,ctk-at-dose,10
replication-set,own-domain,0.05,310,0.02311629308281038,central,ctk-at-dose,10
replication-set,own-domain,0.1,310,0.07933329191649252,central,ctk-at-dose,10
replication-set,own-domain,0.01,311,-0.01188775367189046,central,ctk-at-dose,10
replication-set,federation-wide,0.01,311,-0.046197798148515684,central,ctk-at-dose,10
replication-set,own-domain,0.05,311,-0.013432883854856414,central,ctk-at-dose,10
replication-set,federation-wide,0.05,311,0.0018131644400158908,central,ctk-at-dose,10
replication-set,own-domain,0.1,311,-0.037816698310036645,central,ctk-at-dose,10
replication-set,federation-wide,0.1,311,-0.006272241383543764,central,ctk-at-dose,10
replication-set,own-domain,0.01,312,-0.00018353443035559747,central,ctk-at-dose,10
replication-set,federation-wide,0.01,312,0.015717703296156155,central,ctk-at-dose,10
replication-set,own-domain,0.05,312,0.04522442178563996,central,ctk-at-dose,10
replication-set,federation-wide,0.05,312,0.05403403188494593,central,ctk-at-dose,10
replication-set,own-domain,0.1,312,0.15921204987550353,central,ctk-at-dose,10
replication-set,federation-wide,0.1,312,0.15711844072839576,central,ctk-at-dose,10
replication-set,own-domain,0.01,313,-0.009562531345265635,central,ctk-at-dose,10
replication-set,federation-wide,0.01,313,-0.003744827283944041,central,ctk-at-dose,10
replication-set,own-domain,0.05,313,0.02081644897954532,central,ctk-at-dose,10
replication-set,federation-wide,0.05,313,0.05009626148816443,central,ctk-at-dose,10
replication-set,own-domain,0.1,313,0.03427226679651596,central,ctk-at-dose,10
replication-set,federation-wide,0.1,313,0.01588691746603854,central,ctk-at-dose,10
replication-set,own-domain,0.01,314,0.02650489244955101,central,ctk-at-dose,10
replication-set,federation-wide,0.01,314,0.03241885650793819,central,ctk-at-dose,10
replication-set,own-domain,0.05,314,-0.01894814442620274,central,ctk-at-dose,10
replication-set,federation-wide,0.05,314,0.0051301347951733245,central,ctk-at-dose,10
replication-set,own-domain,0.1,314,-0.037423659255288566,central,ctk-at-dose,10
replication-set,federation-wide,0.1,314,-0.009448647727963055,central,ctk-at-dose,10
replication-set,own-domain,0.01,315,0.16455165675776195,central,ctk-at-dose,10
replication-set,federation-wide,0.01,315,0.07374467958599956,central,ctk-at-dose,10
replication-set,own-domain,0.05,315,0.00693786599190116,central,ctk-at-dose,10
replication-set,federation-wide,0.05,315,0.0018034484695486075,central,ctk-at-dose,10
replication-set,own-domain,0.1,315,-0.015531755027189509,central,ctk-at-dose,10
replication-set,federation-wide,0.1,315,0.011227360190738,central,ctk-at-dose,10
replication-set,federation-wide,0.01,316,0.024032365283155957,central,ctk-at-dose,10
replication-set,own-domain,0.01,316,0.011206333330851172,central,ctk-at-dose,10
replication-set,federation-wide,0.05,316,0.045565401536274586,central,ctk-at-dose,10
replication-set,own-domain,0.05,316,0.068246308714004,central,ctk-at-dose,10
replication-set,federation-wide,0.1,316,0.011488268782217426,central,ctk-at-dose,10
replication-set,own-domain,0.1,316,0.04287296897048587,central,ctk-at-dose,10
replication-set,own-domain,0.01,317,0.04584111650352607,central,ctk-at-dose,10
replication-set,federation-wide,0.01,317,0.02759093995016068,central,ctk-at-dose,10
replication-set,own-domain,0.05,317,0.019176013781151635,central,ctk-at-dose,10
replication-set,federation-wide,0.05,317,0.015424709259192815,central,ctk-at-dose,10
replication-set,own-domain,0.1,317,-0.0061566153974311755,central,ctk-at-dose,10
replication-set,federation-wide,0.1,317,0.002206103889814681,central,ctk-at-dose,10
replication-set,own-domain,0.01,318,-0.01190068990574042,central,ctk-at-dose,10
replication-set,federation-wide,0.01,318,-0.002507471437353803,central,ctk-at-dose,10
replication-set,own-domain,0.05,318,0.031219219033826018,central,ctk-at-dose,10
replication-set,federation-wide,0.05,318,0.02975591164291158,central,ctk-at-dose,10
replication-set,own-domain,0.1,318,-0.0010524489536822834,central,ctk-at-dose,10
replication-set,federation-wide,0.1,318,-0.004637111844179365,central,ctk-at-dose,10
replication-set,own-domain,0.01,319,0.015581049209516973,central,ctk-at-dose,10
replication-set,federation-wide,0.01,319,0.038411369129773665,central,ctk-at-dose,10
replication-set,own-domain,0.05,319,0.04242555392749264,central,ctk-at-dose,10
replication-set,federation-wide,0.05,319,0.04037757768041039,central,ctk-at-dose,10
replication-set,own-domain,0.1,319,0.19895005154270795,central,ctk-at-dose,10
replication-set,federation-wide,0.1,319,0.14344710560426355,central,ctk-at-dose,10
pooled-family-sets,own-domain,0.01,310,0.053138521045121095,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,310,0.07880545640637801,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,310,0.07632949634088965,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,310,0.11036695127095619,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,310,0.09349659517330278,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,310,0.12895243563714676,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,311,0.02899940919913027,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,311,0.020821126093347242,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,311,0.07483147544340968,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,311,0.05246294850847755,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,311,0.08230916415427414,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,311,0.059885618920290096,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,312,0.04087027793410869,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,312,0.042064400592829815,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,312,0.09479179846253022,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,312,0.12596248346832806,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,312,0.18022283857659327,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,312,0.19038053148826595,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,313,-0.00544127476191153,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,313,0.01038577842116667,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,313,0.008976068292988693,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,313,0.039103062891812645,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,313,0.014769624637901546,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,313,0.04202672426334442,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,314,0.06216486200805288,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,314,0.04427528386254895,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,314,0.08161284633762689,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,314,0.08716027421452038,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,314,0.08247544015497443,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,314,0.09905564422645985,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,315,0.16177544550840306,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,315,0.10261247785517708,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,315,0.10368902417709969,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,315,0.0869821022533569,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,315,0.18722286212739292,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,315,0.10516324048270076,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,316,0.01368020694099352,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,316,0.046172637543586414,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,316,0.08633331159698959,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,316,0.08371237919740704,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,316,0.12686496965659633,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,316,0.12246027924680875,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,317,0.05852002208991791,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,317,0.028124206756680092,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,317,0.049234368147357266,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,317,0.05376633868496827,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,317,0.1426230786486209,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.1,317,0.11766789383722354,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.01,318,0.003824273774933884,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.01,318,0.03102884881846496,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.05,318,0.03160185409229416,central,ctk-at-dose,25
pooled-family-sets,federation-wide,0.05,318,0.05757876107945015,central,ctk-at-dose,25
pooled-family-sets,own-domain,0.1,318,0.039835456344001985,central,ctk-at-dose,25
