representation,seed,arm,client,family,n_benign,n_pos,threshold,cal_recall,cal_fpr,eq_recall,stored_recall,stored_fpr,stored_trials,evidence_class
lamda-static,336,central__full-exposure,play-early,hiddad,32363,268,-0.32929325103759766,0.5373134328358209,0.05061335475697556,0.5335820895522388,0.5373134328358209,0.05061335475697556,268,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,play-early,dowgin,32363,3045,0.39428412914276123,0.9284072249589491,0.056978648456570774,0.9175697865353037,0.9284072249589491,0.056978648456570774,3045,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,anzhi,airpush,1903,1309,2.9393625259399414,0.7524828113063408,0.07514450867052024,0.612681436210848,0.7524828113063408,0.07514450867052024,1309,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,play-early,gappusin,32363,513,0.39428412914276123,0.7758284600389863,0.056978648456570774,0.7290448343079922,0.7758284600389863,0.056978648456570774,513,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,anzhi,adwo,1903,256,2.9393625259399414,0.40234375,0.07514450867052024,0.29296875,0.40234375,0.07514450867052024,256,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,anzhi,leadbolt,1903,586,2.9393625259399414,0.7696245733788396,0.07514450867052024,0.6331058020477816,0.7696245733788396,0.07514450867052024,586,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,appchina,revmob,1969,464,3.0698137283325195,0.4331896551724138,0.04621635347892331,0.4375,0.4331896551724138,0.04621635347892331,464,D-post-hoc-diagnostic
lamda-static,336,fedavg__peer-present,play-early,hiddad,32363,268,0.39428412914276123,0.47761194029850745,0.056978648456570774,0.4664179104477612,0.47761194029850745,0.056978648456570774,268,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,play-early,dowgin,32363,3045,-0.11719214171171188,0.9244663382594417,0.05252912276364985,0.9201970443349754,0.9244663382594417,0.05252912276364985,3045,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,anzhi,airpush,1903,1309,2.547473192214966,0.4690603514132926,0.08197582764056753,0.4216959511077158,0.4690603514132926,0.08197582764056753,1309,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,play-early,gappusin,32363,513,-0.11719214171171188,0.6101364522417154,0.05252912276364985,0.6023391812865497,0.6101364522417154,0.05252912276364985,513,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,anzhi,adwo,1903,256,2.547473192214966,0.375,0.08197582764056753,0.2734375,0.375,0.08197582764056753,256,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,anzhi,leadbolt,1903,586,2.547473192214966,0.20819112627986347,0.08197582764056753,0.1348122866894198,0.20819112627986347,0.08197582764056753,586,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,appchina,revmob,1969,464,2.678086042404175,0.07327586206896551,0.04875571356018284,0.07543103448275862,0.07327586206896551,0.04875571356018284,464,D-post-hoc-diagnostic
lamda-static,336,fedavg__family-absent-everywhere,play-early,hiddad,32363,268,-0.11719214171171188,0.5186567164179104,0.05252912276364985,0.48880597014925375,0.5186567164179104,0.05252912276364985,268,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,appchina,dowgin,2001,2681,5.527769088745117,0.8082804923535994,0.05247376311844078,0.8019395747855278,0.8082804923535994,0.05247376311844078,2681,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,play-early,airpush,29706,1251,-0.532951295375824,0.8784972022382095,0.052009695011108865,0.8776978417266187,0.8784972022382095,0.052009695011108865,1251,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,play-early,gappusin,29706,529,-0.532951295375824,0.945179584120983,0.052009695011108865,0.945179584120983,0.945179584120983,0.052009695011108865,529,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,anzhi,adwo,3412,262,7.8520002365112305,0.17938931297709923,0.020515826494724502,0.36259541984732824,0.17938931297709923,0.020515826494724502,262,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,appchina,leadbolt,2001,465,5.527769088745117,0.6365591397849463,0.05247376311844078,0.621505376344086,0.6365591397849463,0.05247376311844078,465,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,appchina,revmob,2001,470,5.527769088745117,0.2680851063829787,0.05247376311844078,0.2680851063829787,0.2680851063829787,0.05247376311844078,470,D-post-hoc-diagnostic
lamda-static,337,central__full-exposure,play-early,hiddad,29706,201,-0.532951295375824,0.3333333333333333,0.052009695011108865,0.3333333333333333,0.3333333333333333,0.052009695011108865,201,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,appchina,dowgin,2001,2681,2.631091594696045,0.8079074972025364,0.04897551224387806,0.8108914584110407,0.8079074972025364,0.04897551224387806,2681,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,play-early,airpush,29706,1251,0.6774808168411255,0.7785771382893685,0.052952265535582035,0.7761790567545963,0.7785771382893685,0.052952265535582035,1251,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,play-early,gappusin,29706,529,0.6774808168411255,0.8128544423440454,0.052952265535582035,0.8071833648393195,0.8128544423440454,0.052952265535582035,529,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,anzhi,adwo,3412,262,4.015974998474121,0.2748091603053435,0.0246189917936694,0.4580152671755725,0.2748091603053435,0.0246189917936694,262,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,appchina,leadbolt,2001,465,2.631091594696045,0.6881720430107527,0.04897551224387806,0.6903225806451613,0.6881720430107527,0.04897551224387806,465,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,appchina,revmob,2001,470,2.631091594696045,0.32340425531914896,0.04897551224387806,0.32553191489361705,0.32340425531914896,0.04897551224387806,470,D-post-hoc-diagnostic
lamda-static,337,fedavg__peer-present,play-early,hiddad,29706,201,0.6774808168411255,0.3482587064676617,0.052952265535582035,0.34328358208955223,0.3482587064676617,0.052952265535582035,201,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,appchina,dowgin,2001,2681,1.647152304649353,0.8026855650876539,0.04147926036981509,0.8142484147706079,0.8026855650876539,0.04147926036981509,2681,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,play-early,airpush,29706,1251,-0.18045736849308014,0.47162270183852917,0.048441392311317576,0.47641886490807356,0.47162270183852917,0.048441392311317576,1251,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,play-early,gappusin,29706,529,-0.18045736849308014,0.6975425330812854,0.048441392311317576,0.7126654064272212,0.6975425330812854,0.048441392311317576,529,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,anzhi,adwo,3412,262,2.6924026012420654,0.25190839694656486,0.031066822977725676,0.4083969465648855,0.25190839694656486,0.031066822977725676,262,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,appchina,leadbolt,2001,465,1.647152304649353,0.2946236559139785,0.04147926036981509,0.2946236559139785,0.2946236559139785,0.04147926036981509,465,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,appchina,revmob,2001,470,1.647152304649353,0.08723404255319149,0.04147926036981509,0.09148936170212765,0.08723404255319149,0.04147926036981509,470,D-post-hoc-diagnostic
lamda-static,337,fedavg__family-absent-everywhere,play-early,hiddad,29706,201,-0.18045736849308014,0.3383084577114428,0.048441392311317576,0.3383084577114428,0.3383084577114428,0.048441392311317576,201,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,play-early,dowgin,30917,2670,0.4478752017021179,0.9700374531835206,0.055503444706795614,0.9655430711610486,0.9700374531835206,0.055503444706795614,2670,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,anzhi,airpush,1687,1349,9.932570457458496,0.3780578206078577,0.03971547125074096,0.396590066716086,0.3780578206078577,0.03971547125074096,1349,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,play-early,gappusin,30917,439,0.4478752017021179,0.9225512528473804,0.055503444706795614,0.9043280182232346,0.9225512528473804,0.055503444706795614,439,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,anzhi,adwo,1687,305,9.932570457458496,0.15737704918032788,0.03971547125074096,0.1901639344262295,0.15737704918032788,0.03971547125074096,305,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,play-early,leadbolt,30917,568,0.4478752017021179,0.8626760563380281,0.055503444706795614,0.8503521126760564,0.8626760563380281,0.055503444706795614,568,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,appchina,revmob,1978,449,6.663735389709473,0.45657015590200445,0.050050556117290194,0.45657015590200445,0.45657015590200445,0.050050556117290194,449,D-post-hoc-diagnostic
lamda-static,338,central__full-exposure,appchina,hiddad,1978,293,6.663735389709473,0.22525597269624573,0.050050556117290194,0.22525597269624573,0.22525597269624573,0.050050556117290194,293,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,play-early,dowgin,30917,2670,-0.2800218164920807,0.9453183520599251,0.05514765339457257,0.9382022471910112,0.9453183520599251,0.05514765339457257,2670,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,anzhi,airpush,1687,1349,5.162180423736572,0.44551519644180876,0.04267931238885596,0.48628613787991104,0.44551519644180876,0.04267931238885596,1349,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,play-early,gappusin,30917,439,-0.2800218164920807,0.7995444191343963,0.05514765339457257,0.7403189066059226,0.7995444191343963,0.05514765339457257,439,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,anzhi,adwo,1687,305,5.162180423736572,0.11475409836065574,0.04267931238885596,0.14754098360655737,0.11475409836065574,0.04267931238885596,305,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,play-early,leadbolt,30917,568,-0.2800218164920807,0.7376760563380281,0.05514765339457257,0.7235915492957746,0.7376760563380281,0.05514765339457257,568,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,appchina,revmob,1978,449,2.083801746368408,0.36302895322939865,0.051061678463094035,0.36302895322939865,0.36302895322939865,0.051061678463094035,449,D-post-hoc-diagnostic
lamda-static,338,fedavg__peer-present,appchina,hiddad,1978,293,2.083801746368408,0.32081911262798635,0.051061678463094035,0.3174061433447099,0.32081911262798635,0.051061678463094035,293,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,play-early,dowgin,30917,2670,-0.9855283498764038,0.9213483146067416,0.05595627001326131,0.9179775280898876,0.9213483146067416,0.05595627001326131,2670,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,anzhi,airpush,1687,1349,4.879184722900391,0.1653076352853966,0.03912270302311796,0.1949592290585619,0.1653076352853966,0.03912270302311796,1349,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,play-early,gappusin,30917,439,-0.9855283498764038,0.5899772209567198,0.05595627001326131,0.5763097949886105,0.5899772209567198,0.05595627001326131,439,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,anzhi,adwo,1687,305,4.879184722900391,0.09836065573770492,0.03912270302311796,0.1737704918032787,0.09836065573770492,0.03912270302311796,305,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,play-early,leadbolt,30917,568,-0.9855283498764038,0.38380281690140844,0.05595627001326131,0.3221830985915493,0.38380281690140844,0.05595627001326131,568,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,appchina,revmob,1978,449,1.578548550605774,0.11804008908685969,0.04954499494438827,0.11804008908685969,0.11804008908685969,0.04954499494438827,449,D-post-hoc-diagnostic
lamda-static,338,fedavg__family-absent-everywhere,appchina,hiddad,1978,293,1.578548550605774,0.2832764505119454,0.04954499494438827,0.2832764505119454,0.2832764505119454,0.04954499494438827,293,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,anzhi,dowgin,1864,2813,6.613593578338623,0.6953430501244223,0.05203862660944206,0.6878777106292214,0.6953430501244223,0.05203862660944206,2813,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,appchina,airpush,2110,1581,6.121344566345215,0.4946236559139785,0.046445497630331754,0.5123339658444023,0.4946236559139785,0.046445497630331754,1581,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,play-early,gappusin,31551,519,-0.7761744856834412,0.9248554913294798,0.05106018826661596,0.9248554913294798,0.9248554913294798,0.05106018826661596,519,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,play-early,adwo,31551,319,-0.7761744856834412,0.9529780564263323,0.05106018826661596,0.9529780564263323,0.9529780564263323,0.05106018826661596,319,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,appchina,leadbolt,2110,712,6.121344566345215,0.3693820224719101,0.046445497630331754,0.4410112359550562,0.3693820224719101,0.046445497630331754,712,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,appchina,revmob,2110,537,6.121344566345215,0.08752327746741155,0.046445497630331754,0.09683426443202979,0.08752327746741155,0.046445497630331754,537,D-post-hoc-diagnostic
lamda-static,339,central__full-exposure,play-late,hiddad,44328,220,-5.174723148345947,0.6727272727272727,0.052111532214401735,0.6727272727272727,0.6727272727272727,0.052111532214401735,220,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,anzhi,dowgin,1864,2813,3.3311212062835693,0.5965161749022396,0.053111587982832616,0.5851404194809812,0.5965161749022396,0.053111587982832616,2813,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,appchina,airpush,2110,1581,2.428842544555664,0.5572422517394054,0.05260663507109005,0.5370018975332068,0.5572422517394054,0.05260663507109005,1581,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,play-early,gappusin,31551,519,0.02834509313106537,0.7649325626204239,0.046147507210548,0.7803468208092486,0.7649325626204239,0.046147507210548,519,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,play-early,adwo,31551,319,0.02834509313106537,0.8119122257053292,0.046147507210548,0.8213166144200627,0.8119122257053292,0.046147507210548,319,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,appchina,leadbolt,2110,712,2.428842544555664,0.5294943820224719,0.05260663507109005,0.5070224719101124,0.5294943820224719,0.05260663507109005,712,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,appchina,revmob,2110,537,2.428842544555664,0.33519553072625696,0.05260663507109005,0.329608938547486,0.33519553072625696,0.05260663507109005,537,D-post-hoc-diagnostic
lamda-static,339,fedavg__peer-present,play-late,hiddad,44328,220,-1.9292839765548706,0.5545454545454546,0.05217920952896589,0.5409090909090909,0.5545454545454546,0.05217920952896589,220,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,anzhi,dowgin,1864,2813,2.7810511589050293,0.5926057589761821,0.0536480686695279,0.5684322787060079,0.5926057589761821,0.0536480686695279,2813,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,appchina,airpush,2110,1581,2.1069493293762207,0.33586337760910817,0.04928909952606635,0.33649588867805186,0.33586337760910817,0.04928909952606635,1581,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,play-early,gappusin,31551,519,-0.19496530294418335,0.6223506743737958,0.04205888878323984,0.6628131021194605,0.6223506743737958,0.04205888878323984,519,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,play-early,adwo,31551,319,-0.19496530294418335,0.7178683385579937,0.04205888878323984,0.774294670846395,0.7178683385579937,0.04205888878323984,319,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,appchina,leadbolt,2110,712,2.1069493293762207,0.24859550561797752,0.04928909952606635,0.24859550561797752,0.24859550561797752,0.04928909952606635,712,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,appchina,revmob,2110,537,2.1069493293762207,0.07076350093109869,0.04928909952606635,0.07076350093109869,0.07076350093109869,0.04928909952606635,537,D-post-hoc-diagnostic
lamda-static,339,fedavg__family-absent-everywhere,play-late,hiddad,44328,220,-2.106879472732544,0.5272727272727272,0.05249503699693196,0.5227272727272727,0.5272727272727272,0.05249503699693196,220,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,anzhi,dowgin,1748,3468,8.498690605163574,0.7684544405997693,0.05491990846681922,0.7600922722029988,0.7684544405997693,0.05491990846681922,3468,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,play-late,airpush,43008,1168,-3.5465285778045654,0.916095890410959,0.049618675595238096,0.916095890410959,0.916095890410959,0.049618675595238096,1168,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,anzhi,gappusin,1748,494,8.498690605163574,0.7631578947368421,0.05491990846681922,0.7388663967611336,0.7631578947368421,0.05491990846681922,494,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,play-early,adwo,31037,328,-0.3995088040828705,0.9878048780487805,0.05467667622515063,0.9878048780487805,0.9878048780487805,0.05467667622515063,328,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,anzhi,leadbolt,1748,477,8.498690605163574,0.42138364779874216,0.05491990846681922,0.41509433962264153,0.42138364779874216,0.05491990846681922,477,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,appchina,revmob,2118,520,9.79665470123291,0.18846153846153846,0.042020774315391876,0.2173076923076923,0.18846153846153846,0.042020774315391876,520,D-post-hoc-diagnostic
mcndroid-static,330,central__full-exposure,anzhi,hiddad,1748,274,8.498690605163574,0.1386861313868613,0.05491990846681922,0.12773722627737227,0.1386861313868613,0.05491990846681922,274,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,anzhi,dowgin,1748,3468,4.081135272979736,0.739042675893887,0.06121281464530892,0.6949250288350635,0.739042675893887,0.06121281464530892,3468,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,play-late,airpush,43008,1168,-1.9785981178283691,0.860445205479452,0.051920572916666664,0.860445205479452,0.860445205479452,0.051920572916666664,1168,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,anzhi,gappusin,1748,494,4.081135272979736,0.7165991902834008,0.06121281464530892,0.6578947368421053,0.7165991902834008,0.06121281464530892,494,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,play-early,adwo,31037,328,-0.8824712634086609,0.9695121951219512,0.055997680188162514,0.9634146341463414,0.9695121951219512,0.055997680188162514,328,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,anzhi,leadbolt,1748,477,4.081135272979736,0.5178197064989518,0.06121281464530892,0.44234800838574423,0.5178197064989518,0.06121281464530892,477,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,appchina,revmob,2118,520,5.807961940765381,0.17307692307692307,0.04296506137865911,0.19230769230769232,0.17307692307692307,0.04296506137865911,520,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__peer-present,anzhi,hiddad,1748,274,4.081135272979736,0.1897810218978102,0.06121281464530892,0.145985401459854,0.1897810218978102,0.06121281464530892,274,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,anzhi,dowgin,1748,3468,3.8365395069122314,0.6882929642445214,0.05491990846681922,0.6678200692041523,0.6882929642445214,0.05491990846681922,3468,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,play-late,airpush,43008,1168,-1.6820752620697021,0.363013698630137,0.052525111607142856,0.3578767123287671,0.363013698630137,0.052525111607142856,1168,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,anzhi,gappusin,1748,494,3.8365395069122314,0.41700404858299595,0.05491990846681922,0.39878542510121456,0.41700404858299595,0.05491990846681922,494,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,play-early,adwo,31037,328,-1.2400764226913452,0.7286585365853658,0.056642072365241485,0.7195121951219512,0.7286585365853658,0.056642072365241485,328,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,anzhi,leadbolt,1748,477,3.8365395069122314,0.13417190775681342,0.05491990846681922,0.129979035639413,0.13417190775681342,0.05491990846681922,477,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,appchina,revmob,2118,520,4.405292510986328,0.06346153846153846,0.04154863078375826,0.07115384615384615,0.06346153846153846,0.04154863078375826,520,D-post-hoc-diagnostic
mcndroid-static,330,fedavg__family-absent-everywhere,anzhi,hiddad,1748,274,3.8365395069122314,0.20072992700729927,0.05491990846681922,0.19343065693430658,0.20072992700729927,0.05491990846681922,274,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,play-early,dowgin,30926,3444,-0.3346620500087738,0.9738675958188153,0.0507340102179396,0.9732868757259001,0.9738675958188153,0.0507340102179396,3444,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,play-late,airpush,44704,1229,-2.587355613708496,0.772986167615948,0.0433965640658554,0.7737998372660699,0.772986167615948,0.0433965640658554,1229,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,anzhi,gappusin,3232,485,8.65567398071289,0.6309278350515464,0.02568069306930693,0.7237113402061855,0.6309278350515464,0.02568069306930693,485,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,anzhi,adwo,3232,314,8.65567398071289,0.7866242038216561,0.02568069306930693,0.8503184713375797,0.7866242038216561,0.02568069306930693,314,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,play-early,leadbolt,30926,528,-0.3346620500087738,0.8958333333333334,0.0507340102179396,0.8958333333333334,0.8958333333333334,0.0507340102179396,528,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,appchina,revmob,2046,525,9.139904022216797,0.1980952380952381,0.0386119257086999,0.24761904761904763,0.1980952380952381,0.0386119257086999,525,D-post-hoc-diagnostic
mcndroid-static,331,central__full-exposure,anzhi,hiddad,3232,476,8.65567398071289,0.0861344537815126,0.02568069306930693,0.10714285714285714,0.0861344537815126,0.02568069306930693,476,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,play-early,dowgin,30926,3444,-0.17937500774860382,0.937862950058072,0.05603699152816401,0.9314750290360047,0.937862950058072,0.05603699152816401,3444,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,play-late,airpush,44704,1229,-1.6863759756088257,0.7794955248169243,0.04605851825340014,0.7803091944670464,0.7794955248169243,0.04605851825340014,1229,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,anzhi,gappusin,3232,485,4.814886093139648,0.6061855670103092,0.03032178217821782,0.7381443298969073,0.6061855670103092,0.03032178217821782,485,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,anzhi,adwo,3232,314,4.814886093139648,0.7388535031847133,0.03032178217821782,0.8471337579617835,0.7388535031847133,0.03032178217821782,314,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,play-early,leadbolt,30926,528,-0.17937500774860382,0.7878787878787878,0.05603699152816401,0.7537878787878788,0.7878787878787878,0.05603699152816401,528,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,appchina,revmob,2046,525,5.5266218185424805,0.38857142857142857,0.04105571847507331,0.4228571428571429,0.38857142857142857,0.04105571847507331,525,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__peer-present,anzhi,hiddad,3232,476,4.814886093139648,0.12394957983193278,0.03032178217821782,0.15126050420168066,0.12394957983193278,0.03032178217821782,476,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,play-early,dowgin,30926,3444,-0.868037223815918,0.9038908246225319,0.05102502748496411,0.9036004645760743,0.9038908246225319,0.05102502748496411,3444,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,play-late,airpush,44704,1229,-1.725665807723999,0.5695687550854354,0.04677433786685755,0.5744507729861676,0.5695687550854354,0.04677433786685755,1229,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,anzhi,gappusin,3232,485,4.105378150939941,0.3628865979381443,0.025061881188118813,0.44742268041237115,0.3628865979381443,0.025061881188118813,485,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,anzhi,adwo,3232,314,4.105378150939941,0.5414012738853503,0.025061881188118813,0.6560509554140127,0.5414012738853503,0.025061881188118813,314,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,play-early,leadbolt,30926,528,-0.868037223815918,0.3503787878787879,0.05102502748496411,0.3333333333333333,0.3503787878787879,0.05102502748496411,528,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,appchina,revmob,2046,525,3.4021646976470947,0.09333333333333334,0.04936461388074291,0.09333333333333334,0.09333333333333334,0.04936461388074291,525,D-post-hoc-diagnostic
mcndroid-static,331,fedavg__family-absent-everywhere,anzhi,hiddad,3232,476,4.105378150939941,0.10294117647058823,0.025061881188118813,0.12815126050420167,0.10294117647058823,0.025061881188118813,476,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,anzhi,dowgin,2059,2771,5.818390846252441,0.8787441356910862,0.09227780475959203,0.8361602309635511,0.8787441356910862,0.09227780475959203,2771,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,anzhi,airpush,2059,1663,5.818390846252441,0.5357787131689717,0.09227780475959203,0.48045700541190617,0.5357787131689717,0.09227780475959203,1663,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,anzhi,gappusin,2059,601,5.818390846252441,0.632279534109817,0.09227780475959203,0.562396006655574,0.632279534109817,0.09227780475959203,601,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,appchina,adwo,2028,310,8.677845001220703,0.7870967741935484,0.04240631163708087,0.832258064516129,0.7870967741935484,0.04240631163708087,310,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,play-early,leadbolt,32805,717,-1.5314455032348633,0.7573221757322176,0.05654625819234873,0.7545327754532776,0.7573221757322176,0.05654625819234873,717,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,appchina,revmob,2028,448,8.677845001220703,0.421875,0.04240631163708087,0.45089285714285715,0.421875,0.04240631163708087,448,D-post-hoc-diagnostic
mcndroid-static,332,central__full-exposure,play-late,hiddad,43512,518,-3.680781841278076,0.777992277992278,0.051962676962676965,0.777992277992278,0.777992277992278,0.051962676962676965,518,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,anzhi,dowgin,2059,2771,1.5004637241363525,0.8422952002887044,0.09567751335599806,0.7459400938289427,0.8422952002887044,0.09567751335599806,2771,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,anzhi,airpush,2059,1663,1.5004637241363525,0.6061334936861095,0.09567751335599806,0.44738424533974747,0.6061334936861095,0.09567751335599806,1663,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,anzhi,gappusin,2059,601,1.5004637241363525,0.6805324459234608,0.09567751335599806,0.5291181364392679,0.6805324459234608,0.09567751335599806,601,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,appchina,adwo,2028,310,4.379413604736328,0.8096774193548387,0.05374753451676528,0.7838709677419354,0.8096774193548387,0.05374753451676528,310,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,play-early,leadbolt,32805,717,-0.9840278625488281,0.6290097629009763,0.05325407712238988,0.6262203626220363,0.6290097629009763,0.05325407712238988,717,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,appchina,revmob,2028,448,4.379413604736328,0.5044642857142857,0.05374753451676528,0.49330357142857145,0.5044642857142857,0.05374753451676528,448,D-post-hoc-diagnostic
mcndroid-static,332,fedavg__peer-present,play-late,hiddad,43512,518,-2.3873097896575928,0.7722007722007722,0.05352546423974995,0.7664092664092664,0.7722007722007722,0.05352546423974995,518,D-post-hoc-diagnostic
