representation,group,family,population,seed,value,baseline,difference,measure
mcndroid-static,family,dowgin,own-domain,337,0.6551724137931034,0.5379310344827586,0.11724137931034484,central-full-exposure-recall
mcndroid-static,family,dowgin,own-domain,339,0.7102119460500963,0.7152215799614644,-0.005009633911368105,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,330,0.7631578947368421,0.3319838056680162,0.4311740890688259,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,331,0.6309278350515464,0.2536082474226804,0.37731958762886597,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,332,0.632279534109817,0.47088186356073214,0.16139767054908483,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,333,0.9413919413919414,0.9358974358974359,0.005494505494505475,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,334,0.9458955223880597,0.9272388059701493,0.018656716417910446,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,335,0.758147512864494,0.3259005145797599,0.4322469982847341,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,336,0.9571150097465887,0.949317738791423,0.007797270955165692,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,337,0.9527410207939508,0.945179584120983,0.007561436672967825,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,338,0.9407744874715261,0.9225512528473804,0.018223234624145768,central-full-exposure-recall
mcndroid-static,family,gappusin,federation-wide,339,0.9210019267822736,0.9248554913294798,-0.003853564547206201,central-full-exposure-recall
mcndroid-static,family,gappusin,own-domain,330,0.6626506024096386,0.40963855421686746,0.2530120481927711,central-full-exposure-recall
mcndroid-static,family,gappusin,own-domain,331,0.6,0.27058823529411763,0.32941176470588235,central-full-exposure-recall
mcndroid-static,family,gappusin,own-domain,332,0.6962025316455697,0.5316455696202531,0.16455696202531656,central-full-exposure-recall
mcndroid-static,family,gappusin,own-domain,334,1.0,0.95,0.050000000000000044,central-full-exposure-recall
mcndroid-static,family,gappusin,own-domain,335,0.6354166666666666,0.3125,0.32291666666666663,central-full-exposure-recall
mcndroid-static,family,gappusin,own-domain,339,0.9375,0.9375,0.0,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,330,0.1386861313868613,0.17883211678832117,-0.04014598540145986,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,331,0.0861344537815126,0.0861344537815126,0.0,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,332,0.777992277992278,0.38996138996138996,0.38803088803088803,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,333,0.18859649122807018,0.25877192982456143,-0.07017543859649125,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,334,0.6079136690647482,0.6223021582733813,-0.014388489208633115,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,335,0.6592592592592592,0.7814814814814814,-0.12222222222222223,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,336,0.5634328358208955,0.5373134328358209,0.026119402985074647,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,337,0.44776119402985076,0.3333333333333333,0.11442786069651745,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,338,0.15358361774744028,0.22525597269624573,-0.07167235494880544,central-full-exposure-recall
mcndroid-static,family,hiddad,federation-wide,339,0.5954545454545455,0.6727272727272727,-0.07727272727272727,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,331,0.5,0.5625,-0.0625,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,332,0.8047493403693932,0.287598944591029,0.5171503957783641,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,333,0.5,0.5625,-0.0625,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,334,0.6236559139784946,0.6881720430107527,-0.06451612903225812,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,335,0.5705128205128205,0.7628205128205128,-0.1923076923076923,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,336,0.36764705882352944,0.4411764705882353,-0.07352941176470584,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,337,0.4666666666666667,0.34444444444444444,0.12222222222222223,central-full-exposure-recall
mcndroid-static,family,hiddad,own-domain,339,0.6120689655172413,0.6293103448275862,-0.017241379310344862,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,330,0.42138364779874216,0.4339622641509434,-0.012578616352201255,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,331,0.8958333333333334,0.9299242424242424,-0.03409090909090906,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,332,0.7573221757322176,0.7587168758716876,-0.001394700139469962,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,333,0.7628705148205929,0.7581903276131046,0.004680187207488307,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,334,0.5496957403651116,0.5415821501014199,0.008113590263691739,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,335,0.3826086956521739,0.49043478260869566,-0.10782608695652174,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,336,0.48464163822525597,0.5597269624573379,-0.07508532423208192,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,337,0.4838709677419355,0.6365591397849463,-0.15268817204301077,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,338,0.7904929577464789,0.8626760563380281,-0.07218309859154926,central-full-exposure-recall
mcndroid-static,family,leadbolt,federation-wide,339,0.41292134831460675,0.3693820224719101,0.04353932584269665,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,331,0.884318766066838,0.9383033419023136,-0.05398457583547556,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,332,0.7370304114490162,0.7441860465116279,-0.007155635062611743,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,333,0.7464285714285714,0.7464285714285714,0.0,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,334,0.6153846153846154,0.36538461538461536,0.25000000000000006,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,337,0.6415094339622641,0.7547169811320755,-0.1132075471698114,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,338,0.753880266075388,0.8536585365853658,-0.09977827050997778,central-full-exposure-recall
mcndroid-static,family,leadbolt,own-domain,339,0.5853658536585366,0.3780487804878049,0.20731707317073167,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,330,0.18846153846153846,0.27884615384615385,-0.0903846153846154,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,331,0.1980952380952381,0.1523809523809524,0.04571428571428571,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,332,0.421875,0.30357142857142855,0.11830357142857145,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,333,0.558252427184466,0.308252427184466,0.25,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,334,0.9497354497354498,0.8597883597883598,0.08994708994709,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,335,0.15019762845849802,0.27865612648221344,-0.12845849802371542,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,336,0.45689655172413796,0.1810344827586207,0.27586206896551724,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,337,0.2,0.2680851063829787,-0.06808510638297871,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,338,0.6102449888641426,0.45657015590200445,0.15367483296213813,central-full-exposure-recall
mcndroid-static,family,revmob,federation-wide,339,0.3054003724394786,0.08752327746741155,0.21787709497206703,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,330,0.2,0.3333333333333333,-0.1333333333333333,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,331,0.5,0.16666666666666666,0.33333333333333337,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,332,0.3333333333333333,0.16666666666666666,0.16666666666666666,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,333,0.6,0.4666666666666667,0.1333333333333333,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,334,1.0,0.8666666666666667,0.1333333333333333,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,335,0.2,0.13333333333333333,0.06666666666666668,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,336,0.56,0.08,0.48000000000000004,central-full-exposure-recall
mcndroid-static,family,revmob,own-domain,339,0.47058823529411764,0.17647058823529413,0.2941176470588235,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,330,0.36343518819508064,0.26322069210083043,0.10021449609425022,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,331,0.30505250897609903,0.16404121786171513,0.1410112911143839,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,332,0.6107156040340317,0.38813822736451686,0.2225773766695148,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,333,0.5627469532681592,0.5009739309688211,0.06177302229933807,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,334,0.8345148803960859,0.8031097746772967,0.03140510571878911,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,335,0.5225348001940837,0.4620127075144849,0.06052209267959882,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,336,0.6591481324305407,0.5558885514619548,0.10325958096858585,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,337,0.5335007382746005,0.5155326746124317,0.017968063662168854,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,338,0.5682010313610363,0.5347924604818769,0.03340857087915949,central-full-exposure-recall
mcndroid-static,priority-macro,,federation-wide,339,0.6072856148920992,0.5617020138413881,0.04558360105071119,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,330,0.43132530120481927,0.37148594377510036,0.05983935742971891,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,331,0.5333333333333333,0.3332516339869281,0.20008169934640527,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,332,0.6114284017827654,0.32863706029264955,0.28279134149011576,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,333,0.55,0.5145833333333334,0.03541666666666665,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,334,0.8745519713261648,0.8349462365591398,0.03960573476702508,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,335,0.4686431623931624,0.40288461538461534,0.06575854700854701,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,336,0.46382352941176475,0.2605882352941176,0.2032352941176471,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,337,0.4666666666666667,0.34444444444444444,0.12222222222222223,central-full-exposure-recall
mcndroid-static,priority-macro,,own-domain,339,0.6733857336037863,0.5810936443542934,0.09229208924949288,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,330,0.44775841685572876,0.6989545283446165,-0.2511961114888876,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,331,0.6389837031817424,0.9513848939951363,-0.31240119081339385,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,332,0.47816850936779537,0.7474238070804677,-0.2692552977126725,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,333,0.5208594258786544,0.822482036339406,-0.30162261046075156,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,334,0.41652372923785247,0.6000875019037399,-0.1835637726658875,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,335,0.3131654004325031,0.6279318157712125,-0.31476641533870936,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,336,0.4316106114415552,0.7025461384799282,-0.270935527038373,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,337,0.5055995519146602,0.7744456114589183,-0.26884605954425816,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,338,0.451333349991532,0.7369237767098021,-0.28559042671827006,central-full-exposure-recall
report-json,contrast-macro,,federation-wide,339,0.3712480311195941,0.519782909503437,-0.14853487838384286,central-full-exposure-recall
report-json,contrast-macro,,own-domain,330,0.5920444033302498,0.7639175502265234,-0.1718731468962736,central-full-exposure-recall
report-json,contrast-macro,,own-domain,331,0.32666089258675707,0.825312583501488,-0.49865169091473094,central-full-exposure-recall
report-json,contrast-macro,,own-domain,332,0.5053865187400017,0.8769346212372607,-0.37154810249725906,central-full-exposure-recall
report-json,contrast-macro,,own-domain,333,0.35773809523809524,0.817857142857143,-0.4601190476190477,central-full-exposure-recall
report-json,contrast-macro,,own-domain,334,0.3981567799514689,0.600568708900557,-0.20241192894908813,central-full-exposure-recall
report-json,contrast-macro,,own-domain,335,0.29686104814891134,0.8020697392220162,-0.5052086910731048,central-full-exposure-recall
report-json,contrast-macro,,own-domain,336,0.5647321428571428,0.96875,-0.40401785714285715,central-full-exposure-recall
report-json,contrast-macro,,own-domain,337,0.4126453137336494,0.7230798641667469,-0.31043455043309753,central-full-exposure-recall
report-json,contrast-macro,,own-domain,338,0.2465420758103685,0.8792102206736353,-0.6326681448632668,central-full-exposure-recall
report-json,contrast-macro,,own-domain,339,0.4079850519015893,0.6922622813219176,-0.28427722942032824,central-full-exposure-recall
report-json,family,adwo,federation-wide,330,0.6189024390243902,0.9847560975609756,-0.36585365853658536,central-full-exposure-recall
report-json,family,adwo,federation-wide,331,0.21337579617834396,0.15286624203821655,0.0605095541401274,central-full-exposure-recall
report-json,family,adwo,federation-wide,332,0.22258064516129034,0.3903225806451613,-0.16774193548387095,central-full-exposure-recall
report-json,family,adwo,federation-wide,333,0.13056379821958458,0.3827893175074184,-0.2522255192878338,central-full-exposure-recall
report-json,family,adwo,federation-wide,334,0.3128491620111732,0.25139664804469275,0.06145251396648044,central-full-exposure-recall
report-json,family,adwo,federation-wide,335,0.09560723514211886,0.3798449612403101,-0.2842377260981912,central-full-exposure-recall
report-json,family,adwo,federation-wide,336,0.18359375,0.515625,-0.33203125,central-full-exposure-recall
report-json,family,adwo,federation-wide,337,0.08015267175572519,0.17938931297709923,-0.09923664122137404,central-full-exposure-recall
report-json,family,adwo,federation-wide,338,0.12459016393442623,0.15737704918032788,-0.03278688524590165,central-full-exposure-recall
report-json,family,adwo,federation-wide,339,0.6175548589341693,0.9529780564263323,-0.335423197492163,central-full-exposure-recall
report-json,family,adwo,own-domain,331,0.18571428571428572,0.21428571428571427,-0.028571428571428553,central-full-exposure-recall
report-json,family,adwo,own-domain,332,0.19915254237288135,0.3516949152542373,-0.15254237288135594,central-full-exposure-recall
report-json,family,adwo,own-domain,333,0.1166077738515901,0.3745583038869258,-0.2579505300353357,central-full-exposure-recall
report-json,family,adwo,own-domain,334,0.2966666666666667,0.22333333333333333,0.07333333333333336,central-full-exposure-recall
report-json,family,adwo,own-domain,335,0.102803738317757,0.367601246105919,-0.26479750778816197,central-full-exposure-recall
report-json,family,adwo,own-domain,336,0.22413793103448276,0.5517241379310345,-0.3275862068965517,central-full-exposure-recall
report-json,family,adwo,own-domain,337,0.07547169811320754,0.2641509433962264,-0.18867924528301888,central-full-exposure-recall
report-json,family,adwo,own-domain,338,0.14,0.22,-0.07999999999999999,central-full-exposure-recall
report-json,family,airpush,federation-wide,330,0.759417808219178,0.9460616438356164,-0.18664383561643838,central-full-exposure-recall
report-json,family,airpush,federation-wide,331,0.677786818551668,0.9462978030919447,-0.26851098454027666,central-full-exposure-recall
report-json,family,airpush,federation-wide,332,0.3313289236319904,0.6055321707757065,-0.27420324714371613,central-full-exposure-recall
report-json,family,airpush,federation-wide,333,0.4046511627906977,0.7246511627906976,-0.31999999999999995,central-full-exposure-recall
report-json,family,airpush,federation-wide,334,0.33078526754690757,0.4475330090340514,-0.11674774148714384,central-full-exposure-recall
report-json,family,airpush,federation-wide,335,0.2440944881889764,0.5922384701912261,-0.3481439820022497,central-full-exposure-recall
report-json,family,airpush,federation-wide,336,0.33537051184110006,0.5653170359052712,-0.2299465240641711,central-full-exposure-recall
report-json,family,airpush,federation-wide,337,0.627498001598721,0.8784972022382095,-0.25099920063948844,central-full-exposure-recall
report-json,family,airpush,federation-wide,338,0.26167531504818387,0.3780578206078577,-0.11638250555967383,central-full-exposure-recall
report-json,family,airpush,federation-wide,339,0.3946869070208729,0.4946236559139785,-0.09993674889310561,central-full-exposure-recall
report-json,family,airpush,own-domain,330,0.6666666666666666,0.7948717948717948,-0.1282051282051282,central-full-exposure-recall
report-json,family,airpush,own-domain,331,0.2903225806451613,0.8709677419354839,-0.5806451612903225,central-full-exposure-recall
report-json,family,airpush,own-domain,332,0.36666666666666664,1.0,-0.6333333333333333,central-full-exposure-recall
report-json,family,airpush,own-domain,333,0.42857142857142855,0.9571428571428572,-0.5285714285714287,central-full-exposure-recall
report-json,family,airpush,own-domain,334,0.3870967741935484,0.8451612903225807,-0.4580645161290323,central-full-exposure-recall
report-json,family,airpush,own-domain,335,0.27488151658767773,0.985781990521327,-0.7109004739336493,central-full-exposure-recall
report-json,family,airpush,own-domain,336,0.5357142857142857,1.0,-0.4642857142857143,central-full-exposure-recall
report-json,family,airpush,own-domain,337,0.6013712047012733,0.8765915768854065,-0.2752203721841332,central-full-exposure-recall
report-json,family,airpush,own-domain,338,0.23809523809523808,0.9047619047619048,-0.6666666666666667,central-full-exposure-recall
report-json,family,airpush,own-domain,339,0.45054945054945056,0.9835164835164835,-0.5329670329670328,central-full-exposure-recall
report-json,family,dowgin,federation-wide,330,0.5,0.7168396770472895,-0.21683967704728946,central-full-exposure-recall
report-json,family,dowgin,federation-wide,331,0.8490127758420442,0.9779326364692218,-0.12891986062717764,central-full-exposure-recall
report-json,family,dowgin,federation-wide,332,0.7001082641645615,0.8780223745940093,-0.17791411042944782,central-full-exposure-recall
report-json,family,dowgin,federation-wide,333,0.8505948215535339,0.9846046186144157,-0.13400979706088179,central-full-exposure-recall
report-json,family,dowgin,federation-wide,334,0.6632078268603617,0.8111473465757486,-0.14793951971538688,central-full-exposure-recall
report-json,family,dowgin,federation-wide,335,0.6327930174563591,0.8011221945137157,-0.16832917705735662,central-full-exposure-recall
report-json,family,dowgin,federation-wide,336,0.8502463054187193,0.9825944170771757,-0.1323481116584564,central-full-exposure-recall
report-json,family,dowgin,federation-wide,337,0.6527415143603134,0.8082804923535994,-0.1555389779932861,central-full-exposure-recall
report-json,family,dowgin,federation-wide,338,0.8247191011235955,0.9700374531835206,-0.14531835205992516,central-full-exposure-recall
report-json,family,dowgin,federation-wide,339,0.5392819054390331,0.6953430501244223,-0.15606114468538923,central-full-exposure-recall
report-json,family,dowgin,own-domain,330,0.5174221399938329,0.7329633055812519,-0.21554116558741898,central-full-exposure-recall
report-json,family,dowgin,own-domain,331,0.3888888888888889,0.6666666666666666,-0.27777777777777773,central-full-exposure-recall
report-json,family,dowgin,own-domain,332,0.721943694562283,0.8866178172001543,-0.1646741226378713,central-full-exposure-recall
report-json,family,dowgin,own-domain,333,0.375,0.75,-0.375,central-full-exposure-recall
report-json,family,dowgin,own-domain,334,0.4419889502762431,0.5911602209944752,-0.1491712707182321,central-full-exposure-recall
report-json,family,dowgin,own-domain,335,0.3188405797101449,0.6183574879227053,-0.2995169082125604,central-full-exposure-recall
report-json,family,dowgin,own-domain,336,0.59375,0.9375,-0.34375,central-full-exposure-recall
report-json,family,dowgin,own-domain,337,0.3724137931034483,0.5379310344827586,-0.1655172413793103,central-full-exposure-recall
report-json,family,dowgin,own-domain,339,0.5660886319845857,0.7152215799614644,-0.1491329479768787,central-full-exposure-recall
report-json,family,gappusin,federation-wide,330,0.3765182186234818,0.3319838056680162,0.04453441295546556,central-full-exposure-recall
report-json,family,gappusin,federation-wide,331,0.4845360824742268,0.2536082474226804,0.2309278350515464,central-full-exposure-recall
report-json,family,gappusin,federation-wide,332,0.47254575707154745,0.47088186356073214,0.0016638935108153063,central-full-exposure-recall
report-json,family,gappusin,federation-wide,333,0.7619047619047619,0.9358974358974359,-0.17399267399267404,central-full-exposure-recall
report-json,family,gappusin,federation-wide,334,0.75,0.9272388059701493,-0.1772388059701493,central-full-exposure-recall
report-json,family,gappusin,federation-wide,335,0.26758147512864494,0.3259005145797599,-0.05831903945111494,central-full-exposure-recall
report-json,family,gappusin,federation-wide,336,0.8499025341130604,0.949317738791423,-0.09941520467836262,central-full-exposure-recall
report-json,family,gappusin,federation-wide,337,0.720226843100189,0.945179584120983,-0.224952741020794,central-full-exposure-recall
report-json,family,gappusin,federation-wide,338,0.7494305239179955,0.9225512528473804,-0.1731207289293849,central-full-exposure-recall
report-json,family,gappusin,federation-wide,339,0.7244701348747592,0.9248554913294798,-0.20038535645472055,central-full-exposure-recall
report-json,family,gappusin,own-domain,330,0.37349397590361444,0.40963855421686746,-0.03614457831325302,central-full-exposure-recall
report-json,family,gappusin,own-domain,331,0.49411764705882355,0.27058823529411763,0.22352941176470592,central-full-exposure-recall
report-json,family,gappusin,own-domain,332,0.5822784810126582,0.5316455696202531,0.05063291139240511,central-full-exposure-recall
report-json,family,gappusin,own-domain,334,0.2,0.95,-0.75,central-full-exposure-recall
report-json,family,gappusin,own-domain,335,0.3958333333333333,0.3125,0.08333333333333331,central-full-exposure-recall
report-json,family,gappusin,own-domain,339,0.625,0.9375,-0.3125,central-full-exposure-recall
report-json,family,hiddad,federation-wide,330,0.11313868613138686,0.17883211678832117,-0.06569343065693431,central-full-exposure-recall
report-json,family,hiddad,federation-wide,331,0.06722689075630252,0.0861344537815126,-0.018907563025210086,central-full-exposure-recall
report-json,family,hiddad,federation-wide,332,0.25675675675675674,0.38996138996138996,-0.13320463320463322,central-full-exposure-recall
report-json,family,hiddad,federation-wide,333,0.17982456140350878,0.25877192982456143,-0.07894736842105265,central-full-exposure-recall
report-json,family,hiddad,federation-wide,334,0.36330935251798563,0.6223021582733813,-0.2589928057553957,central-full-exposure-recall
report-json,family,hiddad,federation-wide,335,0.4111111111111111,0.7814814814814814,-0.37037037037037035,central-full-exposure-recall
report-json,family,hiddad,federation-wide,336,0.19029850746268656,0.5373134328358209,-0.34701492537313433,central-full-exposure-recall
report-json,family,hiddad,federation-wide,337,0.2736318407960199,0.3333333333333333,-0.05970149253731344,central-full-exposure-recall
report-json,family,hiddad,federation-wide,338,0.09556313993174062,0.22525597269624573,-0.1296928327645051,central-full-exposure-recall
report-json,family,hiddad,federation-wide,339,0.4909090909090909,0.6727272727272727,-0.18181818181818182,central-full-exposure-recall
report-json,family,hiddad,own-domain,331,0.9375,0.5625,0.375,central-full-exposure-recall
report-json,family,hiddad,own-domain,332,0.1503957783641161,0.287598944591029,-0.13720316622691292,central-full-exposure-recall
report-json,family,hiddad,own-domain,333,0.625,0.5625,0.0625,central-full-exposure-recall
report-json,family,hiddad,own-domain,334,0.4946236559139785,0.6881720430107527,-0.19354838709677424,central-full-exposure-recall
report-json,family,hiddad,own-domain,335,0.24358974358974358,0.7628205128205128,-0.5192307692307692,central-full-exposure-recall
report-json,family,hiddad,own-domain,336,0.2647058823529412,0.4411764705882353,-0.1764705882352941,central-full-exposure-recall
report-json,family,hiddad,own-domain,337,0.25555555555555554,0.34444444444444444,-0.0888888888888889,central-full-exposure-recall
report-json,family,hiddad,own-domain,339,0.35344827586206895,0.6293103448275862,-0.27586206896551724,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,330,0.08385744234800839,0.4339622641509434,-0.350104821802935,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,331,0.39015151515151514,0.9299242424242424,-0.5397727272727273,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,332,0.403068340306834,0.7587168758716876,-0.35564853556485354,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,333,0.3073322932917317,0.7581903276131046,-0.4508580343213729,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,334,0.25557809330628806,0.5415821501014199,-0.2860040567951318,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,335,0.06260869565217392,0.49043478260869566,-0.42782608695652175,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,336,0.10921501706484642,0.5597269624573379,-0.45051194539249145,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,337,0.23655913978494625,0.6365591397849463,-0.4,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,338,0.2676056338028169,0.8626760563380281,-0.5950704225352113,central-full-exposure-recall
report-json,family,leadbolt,federation-wide,339,0.1797752808988764,0.3693820224719101,-0.1896067415730337,central-full-exposure-recall
report-json,family,leadbolt,own-domain,331,0.30077120822622105,0.9383033419023136,-0.6375321336760925,central-full-exposure-recall
report-json,family,leadbolt,own-domain,332,0.4275491949910555,0.7441860465116279,-0.3166368515205724,central-full-exposure-recall
report-json,family,leadbolt,own-domain,333,0.26964285714285713,0.7464285714285714,-0.4767857142857143,central-full-exposure-recall
report-json,family,leadbolt,own-domain,334,0.36538461538461536,0.36538461538461536,0.0,central-full-exposure-recall
report-json,family,leadbolt,own-domain,337,0.2641509433962264,0.7547169811320755,-0.4905660377358491,central-full-exposure-recall
report-json,family,leadbolt,own-domain,338,0.2549889135254989,0.8536585365853658,-0.5986696230598669,central-full-exposure-recall
report-json,family,leadbolt,own-domain,339,0.2073170731707317,0.3780487804878049,-0.17073170731707318,central-full-exposure-recall
report-json,family,revmob,federation-wide,330,0.16923076923076924,0.27884615384615385,-0.10961538461538461,central-full-exposure-recall
report-json,family,revmob,federation-wide,331,0.14666666666666667,0.1523809523809524,-0.005714285714285727,central-full-exposure-recall
report-json,family,revmob,federation-wide,332,0.10491071428571429,0.30357142857142855,-0.19866071428571425,central-full-exposure-recall
report-json,family,revmob,federation-wide,333,0.0970873786407767,0.308252427184466,-0.21116504854368928,central-full-exposure-recall
report-json,family,revmob,federation-wide,334,0.5608465608465608,0.8597883597883598,-0.29894179894179895,central-full-exposure-recall
report-json,family,revmob,federation-wide,335,0.07707509881422925,0.27865612648221344,-0.2015810276679842,central-full-exposure-recall
report-json,family,revmob,federation-wide,336,0.10991379310344827,0.1810344827586207,-0.07112068965517242,central-full-exposure-recall
report-json,family,revmob,federation-wide,337,0.10851063829787234,0.2680851063829787,-0.1595744680851064,central-full-exposure-recall
report-json,family,revmob,federation-wide,338,0.13808463251670378,0.45657015590200445,-0.3184855233853007,central-full-exposure-recall
report-json,family,revmob,federation-wide,339,0.1750465549348231,0.08752327746741155,0.08752327746741155,central-full-exposure-recall
report-json,family,revmob,own-domain,330,0.0,0.3333333333333333,-0.3333333333333333,central-full-exposure-recall
report-json,family,revmob,own-domain,331,0.2777777777777778,0.16666666666666666,0.11111111111111113,central-full-exposure-recall
report-json,family,revmob,own-domain,332,0.05555555555555555,0.16666666666666666,-0.1111111111111111,central-full-exposure-recall
report-json,family,revmob,own-domain,333,0.0,0.4666666666666667,-0.4666666666666667,central-full-exposure-recall
report-json,family,revmob,own-domain,334,0.6,0.8666666666666667,-0.2666666666666667,central-full-exposure-recall
report-json,family,revmob,own-domain,335,0.0,0.13333333333333333,-0.13333333333333333,central-full-exposure-recall
report-json,family,revmob,own-domain,336,0.16,0.08,0.08,central-full-exposure-recall
report-json,family,revmob,own-domain,339,0.058823529411764705,0.17647058823529413,-0.11764705882352942,central-full-exposure-recall
report-json,priority-macro,,federation-wide,330,0.21962922466187929,0.26322069210083043,-0.04359146743895112,central-full-exposure-recall
report-json,priority-macro,,federation-wide,331,0.232809879965732,0.16404121786171513,0.06876866210401687,central-full-exposure-recall
report-json,priority-macro,,federation-wide,332,0.2780710760380061,0.38813822736451686,-0.11006715132651072,central-full-exposure-recall
report-json,priority-macro,,federation-wide,333,0.34627223398301576,0.5009739309688211,-0.15470169698580533,central-full-exposure-recall
report-json,priority-macro,,federation-wide,334,0.5580519711215155,0.8031097746772967,-0.24505780355578133,central-full-exposure-recall
report-json,priority-macro,,federation-wide,335,0.25192256168466176,0.4620127075144849,-0.21009014582982313,central-full-exposure-recall
report-json,priority-macro,,federation-wide,336,0.3833716115597317,0.5558885514619548,-0.17251693990222314,central-full-exposure-recall
