representation,group,family,population,seed,value,baseline,difference,measure
report-json,priority-macro,,federation-wide,338,0.36331601219663545,0.5347924604818769,-0.17147644828524142,central-full-exposure-recall
report-json,priority-macro,,federation-wide,339,0.46540385284693747,0.5617020138413881,-0.09629816099445059,central-full-exposure-recall
report-json,priority-macro,,own-domain,330,0.24096385542168675,0.37148594377510036,-0.13052208835341364,central-full-exposure-recall
report-json,priority-macro,,own-domain,331,0.5697984749455337,0.3332516339869281,0.23654684095860568,central-full-exposure-recall
report-json,priority-macro,,own-domain,332,0.22998563842223038,0.32863706029264955,-0.09865142187041924,central-full-exposure-recall
report-json,priority-macro,,own-domain,333,0.3770833333333333,0.5145833333333334,-0.1375,central-full-exposure-recall
report-json,priority-macro,,own-domain,334,0.38781362007168463,0.8349462365591398,-0.44713261648745517,central-full-exposure-recall
report-json,priority-macro,,own-domain,335,0.1597222222222222,0.40288461538461534,-0.24316239316239316,central-full-exposure-recall
report-json,priority-macro,,own-domain,336,0.15441176470588236,0.2605882352941176,-0.10617647058823529,central-full-exposure-recall
report-json,priority-macro,,own-domain,337,0.28888888888888886,0.34444444444444444,-0.05555555555555558,central-full-exposure-recall
report-json,priority-macro,,own-domain,339,0.2665229885057471,0.5810936443542934,-0.3145706558485463,central-full-exposure-recall
call-graph,contrast-macro,,federation-wide,330,0.33755833964092585,0.2450959917531106,0.09246234788781527,fedavg-ctk
call-graph,contrast-macro,,federation-wide,331,0.29669918216649643,0.20154848238854672,0.09515069977794971,fedavg-ctk
call-graph,contrast-macro,,federation-wide,332,0.38896169441613365,0.2231654332902199,0.16579626112591375,fedavg-ctk
call-graph,contrast-macro,,federation-wide,333,0.36949333715044697,0.18604155472873432,0.18345178242171264,fedavg-ctk
call-graph,contrast-macro,,federation-wide,334,0.42733779913000425,0.24798909987696385,0.1793486992530404,fedavg-ctk
call-graph,contrast-macro,,federation-wide,335,0.4133063271948428,0.253017968601263,0.1602883585935798,fedavg-ctk
call-graph,contrast-macro,,federation-wide,336,0.5047713340349496,0.2829322645638439,0.22183906947110565,fedavg-ctk
call-graph,contrast-macro,,federation-wide,337,0.2530755630763084,0.23524158522083205,0.017833977855476357,fedavg-ctk
call-graph,contrast-macro,,federation-wide,338,0.36595429730627665,0.21935027934873844,0.14660401795753825,fedavg-ctk
call-graph,contrast-macro,,federation-wide,339,0.36164868722219046,0.16872938882028307,0.19291929840190739,fedavg-ctk
call-graph,contrast-macro,,own-domain,330,0.20898266087905315,0.2971607485946061,-0.08817808771555297,fedavg-ctk
call-graph,contrast-macro,,own-domain,331,0.3356168590848083,0.14655874051346315,0.18905811857134514,fedavg-ctk
call-graph,contrast-macro,,own-domain,332,0.1961941017753178,0.1520709050857303,0.044123196689587495,fedavg-ctk
call-graph,contrast-macro,,own-domain,333,0.2023809523809524,-0.004761904761904763,0.20714285714285716,fedavg-ctk
call-graph,contrast-macro,,own-domain,334,0.20032399727641217,0.21443341604631927,-0.014109418769907104,fedavg-ctk
call-graph,contrast-macro,,own-domain,335,0.1704329509810656,0.13074386977127547,0.03968908120979012,fedavg-ctk
call-graph,contrast-macro,,own-domain,336,0.171875,-0.03125,0.203125,fedavg-ctk
call-graph,contrast-macro,,own-domain,337,0.1590498894289111,0.2022851712391545,-0.04323528181024339,fedavg-ctk
call-graph,contrast-macro,,own-domain,338,0.40940766550522645,0.4104635202196178,-0.0010558547143913188,fedavg-ctk
call-graph,contrast-macro,,own-domain,339,0.17638954087565395,0.050997346091100515,0.1253921947845534,fedavg-ctk
call-graph,family,adwo,federation-wide,330,0.14329268292682928,0.10670731707317083,0.03658536585365846,fedavg-ctk
call-graph,family,adwo,federation-wide,331,0.15923566878980894,0.10191082802547768,0.05732484076433125,fedavg-ctk
call-graph,family,adwo,federation-wide,332,0.15806451612903222,0.167741935483871,-0.00967741935483879,fedavg-ctk
call-graph,family,adwo,federation-wide,333,0.08902077151335314,0.06824925816023736,0.020771513353115778,fedavg-ctk
call-graph,family,adwo,federation-wide,334,0.047486033519553106,0.0027932960893854997,0.044692737430167606,fedavg-ctk
call-graph,family,adwo,federation-wide,335,0.028423772609819098,0.041343669250645976,-0.012919896640826878,fedavg-ctk
call-graph,family,adwo,federation-wide,336,0.203125,0.02734375,0.17578125,fedavg-ctk
call-graph,family,adwo,federation-wide,337,0.11832061068702288,0.022900763358778664,0.09541984732824421,fedavg-ctk
call-graph,family,adwo,federation-wide,338,-0.00983606557377048,0.016393442622950824,-0.026229508196721305,fedavg-ctk
call-graph,family,adwo,federation-wide,339,0.25391849529780564,0.09404388714733547,0.15987460815047017,fedavg-ctk
call-graph,family,adwo,own-domain,331,0.18571428571428578,0.08571428571428569,0.10000000000000009,fedavg-ctk
call-graph,family,adwo,own-domain,332,0.1652542372881356,0.21186440677966106,-0.046610169491525466,fedavg-ctk
call-graph,family,adwo,own-domain,333,0.0706713780918728,0.06713780918727918,0.003533568904593609,fedavg-ctk
call-graph,family,adwo,own-domain,334,0.043333333333333335,0.0,0.043333333333333335,fedavg-ctk
call-graph,family,adwo,own-domain,335,0.012461059190031154,0.02492211838006228,-0.012461059190031126,fedavg-ctk
call-graph,family,adwo,own-domain,336,0.15517241379310354,0.06896551724137928,0.08620689655172425,fedavg-ctk
call-graph,family,adwo,own-domain,337,0.09433962264150941,0.11320754716981135,-0.018867924528301938,fedavg-ctk
call-graph,family,adwo,own-domain,338,-0.020000000000000018,0.12,-0.14,fedavg-ctk
call-graph,family,airpush,federation-wide,330,0.30308219178082196,0.3587328767123288,-0.05565068493150682,fedavg-ctk
call-graph,family,airpush,federation-wide,331,0.40602115541090317,0.17493897477624087,0.2310821806346623,fedavg-ctk
call-graph,family,airpush,federation-wide,332,0.7919422730006014,0.4227300060132292,0.3692122669873722,fedavg-ctk
call-graph,family,airpush,federation-wide,333,0.7190697674418605,0.3376744186046512,0.38139534883720927,fedavg-ctk
call-graph,family,airpush,federation-wide,334,0.4857539958304378,0.31758165392633775,0.16817234190410008,fedavg-ctk
call-graph,family,airpush,federation-wide,335,0.5326209223847018,0.36220472440944884,0.17041619797525298,fedavg-ctk
call-graph,family,airpush,federation-wide,336,0.6279602750190986,0.28342245989304815,0.3445378151260504,fedavg-ctk
call-graph,family,airpush,federation-wide,337,0.22621902478017586,0.3069544364508393,-0.08073541167066345,fedavg-ctk
call-graph,family,airpush,federation-wide,338,0.5455893254262416,0.28020756115641215,0.26538176426982946,fedavg-ctk
call-graph,family,airpush,federation-wide,339,0.5249841872232764,0.22137887413029728,0.30360531309297917,fedavg-ctk
call-graph,family,airpush,own-domain,330,0.41025641025641035,0.5641025641025641,-0.15384615384615374,fedavg-ctk
call-graph,family,airpush,own-domain,331,0.25806451612903225,0.09677419354838712,0.16129032258064513,fedavg-ctk
call-graph,family,airpush,own-domain,332,0.20000000000000007,0.19999999999999996,1.1102230246251565e-16,fedavg-ctk
call-graph,family,airpush,own-domain,333,0.25,0.05714285714285716,0.19285714285714284,fedavg-ctk
call-graph,family,airpush,own-domain,334,0.27096774193548384,0.3548387096774194,-0.08387096774193553,fedavg-ctk
call-graph,family,airpush,own-domain,335,0.3601895734597157,0.2180094786729857,0.14218009478673,fedavg-ctk
call-graph,family,airpush,own-domain,336,0.25,0.0,0.25,fedavg-ctk
call-graph,family,airpush,own-domain,337,0.2507345739471107,0.33398628795298724,-0.08325171400587655,fedavg-ctk
call-graph,family,airpush,own-domain,338,0.4285714285714286,0.5238095238095238,-0.09523809523809523,fedavg-ctk
call-graph,family,airpush,own-domain,339,0.2747252747252747,0.005494505494505586,0.2692307692307691,fedavg-ctk
call-graph,family,dowgin,federation-wide,330,0.005190311418685145,0.028546712802768215,-0.02335640138408307,fedavg-ctk
call-graph,family,dowgin,federation-wide,331,0.09581881533101044,0.020615563298490236,0.07520325203252021,fedavg-ctk
call-graph,family,dowgin,federation-wide,332,0.0653193792854565,0.04871887405268849,0.016600505232768015,fedavg-ctk
call-graph,family,dowgin,federation-wide,333,0.10391882435269417,-0.0041987403778865895,0.10811756473058076,fedavg-ctk
call-graph,family,dowgin,federation-wide,334,0.08834865105247552,0.018677734954046787,0.06967091609842874,fedavg-ctk
call-graph,family,dowgin,federation-wide,335,0.09164588528678302,0.021197007481296715,0.07044887780548631,fedavg-ctk
call-graph,family,dowgin,federation-wide,336,0.225944170771757,0.003940886699507429,0.22200328407224956,fedavg-ctk
call-graph,family,dowgin,federation-wide,337,0.12010443864229764,0.005221932114882533,0.1148825065274151,fedavg-ctk
call-graph,family,dowgin,federation-wide,338,0.12621722846441952,0.02397003745318349,0.10224719101123603,fedavg-ctk
call-graph,family,dowgin,federation-wide,339,0.02204052612868823,0.003910415926057564,0.018130110202630667,fedavg-ctk
call-graph,family,dowgin,own-domain,330,0.0077089115016959475,0.030218933086648136,-0.02251002158495219,fedavg-ctk
call-graph,family,dowgin,own-domain,331,0.3888888888888889,-0.05555555555555547,0.44444444444444436,fedavg-ctk
call-graph,family,dowgin,own-domain,332,0.06478981874276901,0.045121480910142675,0.019668337832626337,fedavg-ctk
call-graph,family,dowgin,own-domain,333,0.0625,-0.3125,0.375,fedavg-ctk
call-graph,family,dowgin,own-domain,334,0.06077348066298344,0.0,0.06077348066298344,fedavg-ctk
call-graph,family,dowgin,own-domain,335,-0.019323671497584516,0.043478260869565244,-0.06280193236714976,fedavg-ctk
call-graph,family,dowgin,own-domain,336,0.09375,-0.0625,0.15625,fedavg-ctk
call-graph,family,dowgin,own-domain,337,0.0,0.02758620689655178,-0.02758620689655178,fedavg-ctk
call-graph,family,dowgin,own-domain,339,0.022736030828516385,0.0011560693641617936,0.02157996146435459,fedavg-ctk
call-graph,family,gappusin,federation-wide,330,0.17206477732793524,0.11133603238866396,0.06072874493927127,fedavg-ctk
call-graph,family,gappusin,federation-wide,331,0.13402061855670105,0.05979381443298967,0.07422680412371138,fedavg-ctk
call-graph,family,gappusin,federation-wide,332,0.5008319467554077,0.394342762063228,0.10648918469217966,fedavg-ctk
call-graph,family,gappusin,federation-wide,333,0.21794871794871795,0.05494505494505497,0.16300366300366298,fedavg-ctk
call-graph,family,gappusin,federation-wide,334,0.11194029850746268,0.18470149253731338,-0.0727611940298507,fedavg-ctk
call-graph,family,gappusin,federation-wide,335,0.18010291595197256,0.10806174957118353,0.07204116638078903,fedavg-ctk
call-graph,family,gappusin,federation-wide,336,0.10526315789473684,0.1656920077972709,-0.060428849902534054,fedavg-ctk
call-graph,family,gappusin,federation-wide,337,0.12098298676748587,0.11531190926275992,0.005671077504725952,fedavg-ctk
call-graph,family,gappusin,federation-wide,338,0.20728929384965833,0.20956719817767655,-0.002277904328018221,fedavg-ctk
call-graph,family,gappusin,federation-wide,339,0.17726396917148357,0.1425818882466281,0.034682080924855474,fedavg-ctk
call-graph,family,gappusin,own-domain,330,0.19277108433734935,0.07228915662650603,0.12048192771084332,fedavg-ctk
call-graph,family,gappusin,own-domain,331,0.1411764705882353,0.09411764705882353,0.047058823529411764,fedavg-ctk
call-graph,family,gappusin,own-domain,332,0.25316455696202533,0.1392405063291139,0.11392405063291144,fedavg-ctk
call-graph,family,gappusin,own-domain,334,0.050000000000000044,0.15000000000000002,-0.09999999999999998,fedavg-ctk
call-graph,family,gappusin,own-domain,335,0.13541666666666669,0.10416666666666666,0.03125000000000003,fedavg-ctk
call-graph,family,gappusin,own-domain,339,0.4375,0.0,0.4375,fedavg-ctk
call-graph,family,hiddad,federation-wide,330,0.03284671532846717,0.05474452554744527,-0.021897810218978103,fedavg-ctk
call-graph,family,hiddad,federation-wide,331,0.006302521008403367,0.47689075630252103,-0.47058823529411764,fedavg-ctk
call-graph,family,hiddad,federation-wide,332,0.007722007722007707,-0.0019305019305019266,0.009652509652509633,fedavg-ctk
call-graph,family,hiddad,federation-wide,333,0.08771929824561403,0.13596491228070173,-0.0482456140350877,fedavg-ctk
call-graph,family,hiddad,federation-wide,334,0.11151079136690645,0.1654676258992806,-0.053956834532374154,fedavg-ctk
call-graph,family,hiddad,federation-wide,335,0.06666666666666671,0.01851851851851849,0.04814814814814822,fedavg-ctk
call-graph,family,hiddad,federation-wide,336,0.18656716417910446,-0.04104477611940299,0.22761194029850745,fedavg-ctk
call-graph,family,hiddad,federation-wide,337,0.07462686567164178,0.009950248756218916,0.06467661691542287,fedavg-ctk
call-graph,family,hiddad,federation-wide,338,0.040955631399317405,0.03754266211604096,0.0034129692832764458,fedavg-ctk
call-graph,family,hiddad,federation-wide,339,0.018181818181818188,0.027272727272727337,-0.00909090909090915,fedavg-ctk
call-graph,family,hiddad,own-domain,331,-0.0625,0.0625,-0.125,fedavg-ctk
call-graph,family,hiddad,own-domain,332,0.002638522427440615,0.0,0.002638522427440615,fedavg-ctk
call-graph,family,hiddad,own-domain,333,0.125,0.0,0.125,fedavg-ctk
call-graph,family,hiddad,own-domain,334,0.0,-0.032258064516129004,0.032258064516129004,fedavg-ctk
call-graph,family,hiddad,own-domain,335,0.05769230769230771,0.04487179487179488,0.01282051282051283,fedavg-ctk
call-graph,family,hiddad,own-domain,336,-0.02941176470588236,-0.08823529411764702,0.05882352941176466,fedavg-ctk
call-graph,family,hiddad,own-domain,337,0.08888888888888888,0.03333333333333338,0.0555555555555555,fedavg-ctk
call-graph,family,hiddad,own-domain,339,0.008620689655172431,0.103448275862069,-0.09482758620689657,fedavg-ctk
call-graph,family,leadbolt,federation-wide,330,0.7044025157232705,0.3480083857442348,0.3563941299790357,fedavg-ctk
call-graph,family,leadbolt,federation-wide,331,0.38825757575757575,0.4090909090909091,-0.02083333333333337,fedavg-ctk
call-graph,family,leadbolt,federation-wide,332,0.30962343096234307,0.19804741980474205,0.11157601115760102,fedavg-ctk
call-graph,family,leadbolt,federation-wide,333,0.28549141965678626,0.22464898595943839,0.060842433697347875,fedavg-ctk
call-graph,family,leadbolt,federation-wide,334,0.7079107505070994,0.40770791075050705,0.30020283975659234,fedavg-ctk
call-graph,family,leadbolt,federation-wide,335,0.6156521739130435,0.37565217391304345,0.24000000000000005,fedavg-ctk
call-graph,family,leadbolt,federation-wide,336,0.6604095563139931,0.5614334470989761,0.09897610921501698,fedavg-ctk
call-graph,family,leadbolt,federation-wide,337,0.41290322580645167,0.39354838709677425,0.019354838709677413,fedavg-ctk
call-graph,family,leadbolt,federation-wide,338,0.42605633802816895,0.3538732394366197,0.07218309859154926,fedavg-ctk
call-graph,family,leadbolt,federation-wide,339,0.5379213483146067,0.2808988764044944,0.2570224719101123,fedavg-ctk
call-graph,family,leadbolt,own-domain,331,0.3598971722365038,0.39845758354755784,-0.03856041131105403,fedavg-ctk
call-graph,family,leadbolt,own-domain,332,0.32379248658318427,0.21109123434704824,0.11270125223613603,fedavg-ctk
call-graph,family,leadbolt,own-domain,333,0.29464285714285715,0.24107142857142855,0.0535714285714286,fedavg-ctk
call-graph,family,leadbolt,own-domain,334,0.2692307692307693,0.2884615384615385,-0.019230769230769218,fedavg-ctk
call-graph,family,leadbolt,own-domain,337,0.22641509433962265,0.24528301886792447,-0.018867924528301827,fedavg-ctk
call-graph,family,leadbolt,own-domain,338,0.39024390243902435,0.29711751662971175,0.0931263858093126,fedavg-ctk
call-graph,family,leadbolt,own-domain,339,0.23170731707317074,0.14634146341463417,0.08536585365853658,fedavg-ctk
call-graph,family,revmob,federation-wide,330,0.4538461538461538,0.06538461538461537,0.3884615384615384,fedavg-ctk
call-graph,family,revmob,federation-wide,331,0.19238095238095237,0.11619047619047619,0.07619047619047618,fedavg-ctk
call-graph,family,revmob,federation-wide,332,0.2924107142857143,0.30803571428571425,-0.015624999999999944,fedavg-ctk
call-graph,family,revmob,federation-wide,333,0.44902912621359226,0.41019417475728154,0.03883495145631072,fedavg-ctk
call-graph,family,revmob,federation-wide,334,0.6216931216931217,0.3703703703703704,0.25132275132275134,fedavg-ctk
call-graph,family,revmob,federation-wide,335,0.24703557312252966,0.20355731225296442,0.043478260869565244,fedavg-ctk
call-graph,family,revmob,federation-wide,336,0.4741379310344828,0.3599137931034483,0.11422413793103453,fedavg-ctk
call-graph,family,revmob,federation-wide,337,0.18936170212765957,0.23617021276595745,-0.046808510638297884,fedavg-ctk
call-graph,family,revmob,federation-wide,338,0.3118040089086859,0.24498886414253895,0.06681514476614697,fedavg-ctk
call-graph,family,revmob,federation-wide,339,0.44878957169459965,0.2644320297951583,0.18435754189944137,fedavg-ctk
call-graph,family,revmob,own-domain,330,0.06666666666666667,0.0,0.06666666666666667,fedavg-ctk
call-graph,family,revmob,own-domain,331,0.2222222222222222,0.1111111111111111,0.1111111111111111,fedavg-ctk
call-graph,family,revmob,own-domain,332,0.1111111111111111,0.05555555555555555,0.05555555555555555,fedavg-ctk
call-graph,family,revmob,own-domain,333,0.4,0.26666666666666666,0.13333333333333336,fedavg-ctk
call-graph,family,revmob,own-domain,334,0.6666666666666667,0.6000000000000001,0.06666666666666665,fedavg-ctk
call-graph,family,revmob,own-domain,335,0.06666666666666667,0.2,-0.13333333333333336,fedavg-ctk
call-graph,family,revmob,own-domain,336,0.4,0.12,0.28,fedavg-ctk
call-graph,family,revmob,own-domain,339,0.29411764705882354,0.11764705882352941,0.17647058823529413,fedavg-ctk
call-graph,priority-macro,,federation-wide,330,0.21958588216751873,0.07715505777357487,0.14243082439394386,fedavg-ctk
call-graph,priority-macro,,federation-wide,331,0.11090136398201893,0.21762501564199563,-0.1067236516599767,fedavg-ctk
call-graph,priority-macro,,federation-wide,332,0.26698822292104324,0.2334826581394801,0.033505564781563114,fedavg-ctk
call-graph,priority-macro,,federation-wide,333,0.2515657141359748,0.20036804732767943,0.05119766680829533,fedavg-ctk
call-graph,priority-macro,,federation-wide,334,0.2817147371891636,0.24017982960232145,0.04153490758684216,fedavg-ctk
call-graph,priority-macro,,federation-wide,335,0.16460171858038963,0.11004586011422214,0.0545558584661675,fedavg-ctk
call-graph,priority-macro,,federation-wide,336,0.255322751036108,0.16152034159377207,0.09380240944233598,fedavg-ctk
call-graph,priority-macro,,federation-wide,337,0.12832385152226242,0.12047745692831209,0.007846394593950312,fedavg-ctk
call-graph,priority-macro,,federation-wide,338,0.18668297805255388,0.16403290814541882,0.022650069907135067,fedavg-ctk
call-graph,priority-macro,,federation-wide,339,0.2147451196826338,0.14476221510483792,0.06998290457779589,fedavg-ctk
call-graph,priority-macro,,own-domain,330,0.129718875502008,0.03614457831325302,0.09357429718875498,fedavg-ctk
call-graph,priority-macro,,own-domain,331,0.1002995642701525,0.0892429193899782,0.01105664488017429,fedavg-ctk
call-graph,priority-macro,,own-domain,332,0.12230473016685901,0.06493202062822315,0.05737270953863587,fedavg-ctk
call-graph,priority-macro,,own-domain,333,0.2625,0.13333333333333333,0.12916666666666668,fedavg-ctk
call-graph,priority-macro,,own-domain,334,0.23888888888888893,0.23924731182795703,-0.00035842293906810746,fedavg-ctk
call-graph,priority-macro,,own-domain,335,0.08659188034188035,0.11634615384615384,-0.0297542735042735,fedavg-ctk
call-graph,priority-macro,,own-domain,336,0.18529411764705883,0.015882352941176486,0.16941176470588235,fedavg-ctk
call-graph,priority-macro,,own-domain,337,0.08888888888888888,0.03333333333333338,0.0555555555555555,fedavg-ctk
call-graph,priority-macro,,own-domain,339,0.24674611223799867,0.07369844489519947,0.1730476673427992,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,330,0.3106096724136063,0.2450959917531106,0.06551368066049573,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,331,0.2271329650556763,0.20154848238854672,0.025584482667129576,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,332,0.23109695612620781,0.2231654332902199,0.007931522835987895,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,333,0.21530869048975834,0.18604155472873432,0.02926713576102402,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,334,0.1773531775935009,0.24798909987696385,-0.07063592228346299,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,335,0.1916787925769281,0.253017968601263,-0.0613391760243349,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,336,0.26392200597629506,0.2829322645638439,-0.019010258587548862,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,337,0.2045454163795337,0.23524158522083205,-0.03069616884129835,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,338,0.1672798503353388,0.21935027934873844,-0.052070429013399644,fedavg-ctk
mcndroid-static,contrast-macro,,federation-wide,339,0.15196568928496945,0.16872938882028307,-0.01676369953531363,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,330,0.3447188026281458,0.2971607485946061,0.04755805403353969,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,331,0.22361967241310474,0.14655874051346315,0.07706093189964157,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,332,0.1368493742192161,0.1520709050857303,-0.015221530866514177,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,333,0.07797619047619048,-0.004761904761904763,0.08273809523809524,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,334,0.286481453555059,0.21443341604631927,0.07204803750873968,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,335,0.2940220253222521,0.13074386977127547,0.1632781555509766,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,336,0.002232142857142849,-0.03125,0.03348214285714285,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,337,0.22846754694465457,0.2022851712391545,0.026182375705500065,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,338,0.3323830640903811,0.4104635202196178,-0.07808045612923667,fedavg-ctk
mcndroid-static,contrast-macro,,own-domain,339,0.1930013201548518,0.050997346091100515,0.1420039740637513,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,330,0.24085365853658536,0.10670731707317083,0.13414634146341453,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,331,0.197452229299363,0.10191082802547768,0.09554140127388533,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,332,0.16774193548387095,0.167741935483871,-5.551115123125783e-17,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,333,0.13946587537091992,0.06824925816023736,0.07121661721068256,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,334,0.12290502793296088,0.0027932960893854997,0.12011173184357538,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,335,0.17312661498708004,0.041343669250645976,0.13178294573643407,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,336,0.19921875,0.02734375,0.171875,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,337,0.1717557251908397,0.022900763358778664,0.14885496183206104,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,338,0.16721311475409834,0.016393442622950824,0.1508196721311475,fedavg-ctk
mcndroid-static,family,adwo,federation-wide,339,0.10031347962382453,0.09404388714733547,0.006269592476489061,fedavg-ctk
mcndroid-static,family,adwo,own-domain,331,0.05714285714285716,0.08571428571428569,-0.028571428571428525,fedavg-ctk
mcndroid-static,family,adwo,own-domain,332,0.18644067796610164,0.21186440677966106,-0.02542372881355942,fedavg-ctk
mcndroid-static,family,adwo,own-domain,333,0.1413427561837456,0.06713780918727918,0.0742049469964664,fedavg-ctk
mcndroid-static,family,adwo,own-domain,334,0.12,0.0,0.12,fedavg-ctk
mcndroid-static,family,adwo,own-domain,335,0.1713395638629283,0.02492211838006228,0.14641744548286603,fedavg-ctk
mcndroid-static,family,adwo,own-domain,336,0.2068965517241379,0.06896551724137928,0.13793103448275862,fedavg-ctk
mcndroid-static,family,adwo,own-domain,337,0.20754716981132082,0.11320754716981135,0.09433962264150947,fedavg-ctk
mcndroid-static,family,adwo,own-domain,338,0.16000000000000003,0.12,0.040000000000000036,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,330,0.49743150684931503,0.3587328767123288,0.13869863013698625,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,331,0.20992676973148894,0.17493897477624087,0.034987794955248064,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,332,0.44738424533974747,0.4227300060132292,0.02465423932651828,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,333,0.412093023255814,0.3376744186046512,0.07441860465116279,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,334,0.26059763724808893,0.31758165392633775,-0.05698401667824882,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,335,0.25196850393700787,0.36220472440944884,-0.11023622047244097,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,336,0.32773109243697474,0.28342245989304815,0.044308632543926585,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,337,0.35251798561151076,0.3069544364508393,0.04556354916067146,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,338,0.21052631578947367,0.28020756115641215,-0.06968124536693848,fedavg-ctk
mcndroid-static,family,airpush,federation-wide,339,0.22074636306135356,0.22137887413029728,-0.0006325110689437141,fedavg-ctk
mcndroid-static,family,airpush,own-domain,330,0.641025641025641,0.5641025641025641,0.07692307692307687,fedavg-ctk
mcndroid-static,family,airpush,own-domain,331,0.16129032258064524,0.09677419354838712,0.06451612903225812,fedavg-ctk
mcndroid-static,family,airpush,own-domain,332,0.16666666666666663,0.19999999999999996,-0.033333333333333326,fedavg-ctk
mcndroid-static,family,airpush,own-domain,333,0.2142857142857143,0.05714285714285716,0.15714285714285714,fedavg-ctk
mcndroid-static,family,airpush,own-domain,334,0.6258064516129032,0.3548387096774194,0.2709677419354838,fedavg-ctk
mcndroid-static,family,airpush,own-domain,335,0.5687203791469195,0.2180094786729857,0.35071090047393383,fedavg-ctk
mcndroid-static,family,airpush,own-domain,336,0.0357142857142857,0.0,0.0357142857142857,fedavg-ctk
mcndroid-static,family,airpush,own-domain,337,0.3388834476003918,0.33398628795298724,0.004897159647404559,fedavg-ctk
mcndroid-static,family,airpush,own-domain,338,0.38095238095238093,0.5238095238095238,-0.1428571428571429,fedavg-ctk
mcndroid-static,family,airpush,own-domain,339,0.3516483516483516,0.005494505494505586,0.34615384615384603,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,330,0.05074971164936559,0.028546712802768215,0.022202998846597377,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,331,0.03397212543554007,0.020615563298490236,0.013356562137049832,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,332,0.012991699747383567,0.04871887405268849,-0.03572717430530492,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,333,0.018544436668999298,-0.0041987403778865895,0.022743177046885887,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,334,-0.0023717758671806255,0.018677734954046787,-0.021049510821227413,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,335,0.006546134663341641,0.021197007481296715,-0.014650872817955074,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,336,0.003284072249589487,0.003940886699507429,-0.0006568144499179418,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,337,-0.02275270421484521,0.005221932114882533,-0.027974636329727742,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,338,0.025468164794007486,0.02397003745318349,0.001498127340823996,fedavg-ctk
mcndroid-static,family,dowgin,federation-wide,339,0.02026306434411662,0.003910415926057564,0.016352648418059057,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,330,0.04841196423065064,0.030218933086648136,0.018193031144002503,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,331,0.11111111111111105,-0.05555555555555547,0.16666666666666652,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,332,0.013112225221750928,0.045121480910142675,-0.03200925568839175,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,333,-0.1875,-0.3125,0.125,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,334,0.02209944751381221,0.0,0.02209944751381221,fedavg-ctk
mcndroid-static,family,dowgin,own-domain,335,0.019323671497584627,0.043478260869565244,-0.024154589371980617,fedavg-ctk
