mean_difference,median_difference,ci_low,ci_high,positive_seeds,seed_count,evidence_class,learner,estimand
0.18173272213513042,0.11523800053036329,0.11401872596325255,0.2889802621830339,10,10,C-post-confirmatory-evidence-preserving,central,total-gain
-0.006373486694230169,-0.02518793546021269,-0.04947104389833555,0.06516418406160537,2,10,C-post-confirmatory-evidence-preserving,central,pooling-gain
0.18810620882936058,0.1715468529608426,0.13248324185778443,0.31334047957177097,10,10,C-post-confirmatory-evidence-preserving,central,ctk-gain
0.21147367960269584,0.18309013211131325,0.1270990040350771,0.34570806493818296,10,10,C-post-confirmatory-evidence-preserving,central,local-deficit
0.16589982474109038,0.12693411724608045,0.08537839211196757,0.292260490311375,10,10,C-post-confirmatory-evidence-preserving,fedavg,total-gain
-0.0028025801470440335,-0.01651481802329688,-0.027821928345732803,0.0334632549307362,4,10,C-post-confirmatory-evidence-preserving,fedavg,pooling-gain
0.16870240488813443,0.14267760736196317,0.09545643208215746,0.29724756252026835,9,10,C-post-confirmatory-evidence-preserving,fedavg,ctk-gain
